,word,PosScore,NegScore
77333,st._christopher,0.0,0.0
77334,winston_s._churchill,0.0,0.0
77335,john_churchill,0.0,0.0
77336,john_ciardi,0.125,0.0
77337,tully,0.0,0.0
77338,giovanni_cimabue,0.0,0.0
77339,lucius_quinctius_cincinnatus,0.0,0.0
77340,joe_clark,0.0,0.0
77341,kenneth_clark,0.0,0.0
77342,mark_wayne_clark,0.0,0.0
77343,william_clark,0.0,0.0
77344,tiberius_claudius_drusus_nero_germanicus,0.0,0.0
77345,karl_von_clausewitz,0.0,0.0
77346,the_great_compromiser,0.0,0.0
77347,lucius_dubignon_clay,0.0,0.0
77348,cleanthes,0.0,0.0
77349,georges_eugene_benjamin_clemenceau,0.0,0.0
77350,samuel_langhorne_clemens,0.0,0.0
77351,guibert_of_ravenna,0.0,0.0
77352,giulio_de'_medici,0.25,0.0
77353,giovanni_francesco_albani,0.0,0.0
77354,lorenzo_ganganelli,0.0,0.0
77355,cleopatra,0.0,0.0
77356,stephen_grover_cleveland,0.0,0.0
77357,martin_cline,0.0,0.0
77358,dewitt_clinton,0.0,0.0
77359,william_jefferson_clinton,0.0,0.0
77360,hilary_rodham_clinton,0.0,0.0
77361,robert_clive,0.0,0.0
77362,clovis_i,0.0,0.0
77363,imogene_coca,0.0,0.0
77364,cochise,0.0,0.0
77365,jacqueline_cochran,0.0,0.0
77366,sir_john_douglas_cockcroft,0.0,0.0
77367,jean_cocteau,0.0,0.0
77368,william_frederick_cody,0.0,0.0
77369,george_michael_cohan,0.0,0.0
77370,ferdinand_julius_cohn,0.0,0.0
77371,samuel_taylor_coleridge,0.0,0.0
77372,sidonie-gabrielle_colette,0.0,0.0
77373,william_wilkie_collins,0.0,0.0
77374,cristoforo_colombo,0.0,0.0
77375,john_amos_comenius,0.0,0.0
77376,compton,0.0,0.0
77377,comstock,0.0,0.0
77378,isidore_auguste_marie_francois_comte,0.0,0.0
77379,sir_arthur_conan_doyle,0.0,0.0
77380,marquis_de_condorcet,0.0,0.0
77381,kongfuze,0.0,0.0
77382,william_congreve,0.0,0.0
77383,maureen_catherine_connolly,0.0,0.0
77384,jimmy_conors,0.125,0.0
77385,teodor_josef_konrad_korzeniowski,0.0,0.0
77386,john_constable,0.0,0.0
77387,flavius_valerius_constantinus,0.0,0.0
77388,james_cook,0.0,0.0
77389,jay_cooke,0.0,0.0
77390,cooke,0.0,0.0
77391,president_coolidge,0.0,0.0
77392,james_fenimore_cooper,0.0,0.0
77393,gary_cooper,0.0,0.0
77394,peter_cooper,0.0,0.0
77395,nicolaus_copernicus,0.0,0.0
77396,copland,0.0,0.0
77397,john_singleton_copley,0.0,0.0
77398,francis_ford_coppola,0.0,0.0
77399,jim_corbett,0.0,0.0
77400,marie_anne_charlotte_corday_d'armont,0.0,0.0
77401,francisco_fernandez_de_cordova,0.0,0.0
77402,corelli,0.0,0.0
77403,pierre_corneille,0.375,0.0
77404,ezra_cornell,0.0,0.0
77405,katherine_cornell,0.0,0.0
77406,first_marquess_cornwallis,0.0,0.0
77407,jean_baptiste_camille_corot,0.0,0.0
77408,correggio,0.0,0.0
77409,hernando_cortez,0.0,0.0
77410,cosimo_the_elder,0.0,0.0
77411,emile_coue,0.0,0.0
77412,coulomb,0.0,0.0
77413,francois_couperin,0.0,0.0
77414,gustave_courbet,0.0,0.0
77415,margaret_court,0.0,0.0
77416,jacques_yves_costeau,0.0,0.0
77417,sir_noel_pierce_coward,0.0,0.0
77418,william_cowper,0.0,0.0
77419,william_cowper,0.0,0.0
77420,william_a._craigie,0.0,0.0
77421,hart_crane,0.375,0.0
77422,stephen_crane,0.0,0.0
77423,joan_crawford,0.0,0.0
77424,thomas_crawford,0.0,0.0
77425,tashunca-uitco,0.0,0.0
77426,the_admirable_crichton,0.0,0.0
77427,francis_henry_compton_crick,0.0,0.0
77428,st._crispin,0.0,0.0
77429,davy_crockett,0.0,0.0
77430,croesus,0.0,0.0
77431,crohn,0.0,0.0
77432,oliver_cromwell,0.0,0.0
77433,hume_cronyn,0.0,0.0
77434,william_crookes,0.0,0.0
77435,harry_lillis_crosby,0.0,0.0
77436,russel_crouse,0.0,0.0
77437,ely_culbertson,0.0,0.0
77438,william_augustus,0.0,0.0
77439,edward_estlin_cummings,0.0,0.0
77440,merce_cunningham,0.0,0.0
77441,marya_sklodowska,0.0,0.0
77442,pierre_curie,0.0,0.0
77443,robert_floyd_curl_jr.,0.0,0.0
77444,nathaniel_currier,0.0,0.0
77445,william_curtis,0.0,0.0
77446,glenn_hammond_curtiss,0.0,0.0
77447,harvey_cushing,0.0,0.0
77448,george_armstrong_custer,0.0,0.0
77449,georges_leopold_chretien_frederic_dagobert_cuvier,0.0,0.0
77450,cynwulf,0.0,0.0
77451,savinien_cyrano_de_bergerac,0.0,0.0
77452,st._cyril,0.0,0.0
77453,cyrus_the_younger,0.0,0.0
77454,cyrus_the_great,0.0,0.0
77455,karl_czerny,0.0,0.0
77456,vasco_da_gamma,0.375,0.0
77457,louis_jacques_mande_daguerre,0.0,0.0
77458,gottlieb_daimler,0.0,0.0
77459,salvador_dali,0.0,0.0
77460,john_dalton,0.0,0.0
77461,damocles,0.0,0.0
77462,damon,0.0,0.0
77463,daniel,0.0,0.0
77464,dante_alighieri,0.25,0.0
77465,georges_jacques_danton,0.0,0.0
77466,darius_the_great,0.0,0.0
77467,darius_iii,0.125,0.0
77468,darrow,0.0,0.0
77469,darwin,0.0,0.0
77470,honore_daumier,0.0,0.0
77471,david,0.0,0.0
77472,jacques_louis_david,0.0,0.0
77473,st._david,0.0,0.0
77474,davis,0.0,0.0
77475,dwight_filley_davis,0.0,0.0
77476,jefferson_davis,0.0,0.0
77477,miles_dewey_davis_jr.,0.0,0.0
77478,stuart_davis,0.0,0.0
77479,sir_humphrey_davy,0.0,0.0
77480,john_davys,0.0,0.0
77481,william_dawes,0.0,0.0
77482,day,0.0,0.0
77483,moshe_dayan,0.0,0.0
77484,james_dean,0.0,0.0
77485,michael_ellis_de_bakey,0.0,0.0
77486,eugene_victor_debs,0.0,0.0
77487,debussy,0.0,0.0
77488,stephen_decatur,0.0,0.0
77489,decius,0.0,0.375
77490,john_deere,0.0,0.0
77491,defoe,0.0,0.0
77492,lee_de_forest,0.0,0.0
77493,hilaire_germain_edgar_degas,0.0,0.0
77494,general_de_gaulle,0.0,0.0
77495,thomas_dekker,0.0,0.0
77496,willem_de_kooning,0.0,0.0
77497,ferdinand_victor_eugene_delacroix,0.0,0.0
77498,walter_john_de_la_mare,0.0,0.0
77499,max_delbruck,0.0,0.0
77500,leo_delibes,0.0,0.0
77501,delilah,0.25,0.0
77502,frederick_delius,0.0,0.0
77503,philibert_delorme,0.0,0.0
77504,demetrius_poliorcetes,0.0,0.0
77505,de_mille,0.0,0.0
77506,demille,0.0,0.0
77507,democritus,0.0,0.0
77508,demosthenes,0.0,0.0
77509,william_harrison_dempsey,0.0,0.0
77510,teng_hsiaoping,0.0,0.0
77511,robert_de_niro,0.0,0.0
77512,gerard_depardieu,0.0,0.0
77513,thomas_de_quincey,0.0,0.0
77514,derain,0.0,0.0
77515,jacques_derrida,0.0,0.0
77516,saussure,0.0,0.0
77517,rene_descartes,0.0,0.0
77518,vittorio_de_sica,0.0,0.0
77519,eamon_de_valera,0.0,0.0
77520,hugo_devries,0.0,0.0
77521,sir_james_dewar,0.0,0.0
77522,john_dewey,0.0,0.0
77523,george_dewey,0.0,0.0
77524,melville_louis_kossuth_dewey,0.0,0.0
77525,sergei_pavlovich_diaghilev,0.0,0.0
77526,princess_of_wales,0.0,0.0
77527,duchesse_de_valentinois,0.0,0.0
77528,diaz,0.375,0.0
77529,dickens,0.0,0.0
77530,emily_dickinson,0.0,0.0
77531,diderot,0.0,0.0
77532,joan_didion,0.0,0.0
77533,rudolf_diesel,0.0,0.0
77534,marlene_dietrich,0.0,0.0
77535,joseph_paul_dimaggio,0.0,0.0
77536,karen_blixen,0.0,0.0
77537,gaius_aurelius_valerius_diocletian,0.0,0.0
77538,diogenes,0.0,0.0
77539,dionysius_the_elder,0.0,0.0
77540,diophantus,0.0,0.0
77541,dior,0.0,0.0
77542,paul_adrien_maurice_dirac,0.0,0.0
77543,walter_elias_disney,0.0,0.0
77544,first_earl_of_beaconsfield,0.0,0.0
77545,dorothea_lynde_dix,0.0,0.0
77546,edgard_lawrence_doctorow,0.0,0.0
77547,ray_m._dolby,0.0,0.0
77548,placido_domingo,0.0,0.0
77549,st._dominic,0.0,0.0
77550,fats_domino,0.0,0.0
77551,titus_flavius_domitianus,0.0,0.0
77552,donato_di_betto_bardi,0.125,0.0
77553,donatus,0.0,0.0
77554,gaetano_donizetti,0.0,0.0
77555,don_juan,0.0,0.0
77556,donkin,0.0,0.0
77557,john_donne,0.0,0.0
77558,jimmy_doolittle,0.0,0.0
77559,doppler,0.0,0.0
77560,john_roderigo_dos_passos,0.0,0.0
77561,fyodor_mikhailovich_dostoyevsky,0.0,0.625
77562,stephen_arnold_douglas,0.0,0.0
77563,frederick_douglass,0.0,0.0
77564,hugh_dowding,0.0,0.0
77565,john_dowland,0.0,0.0
77566,john_l._h._down,0.0,0.0
77567,downing,0.0,0.0
77568,richard_d'oyly_carte,0.0,0.0
77569,draco,0.0,0.0
77570,sir_francis_drake,0.0,0.0
77571,theodore_herman_albert_dreiser,0.0,0.0
77572,john_drew,0.0,0.0
77573,dreyfus,0.0,0.0
77574,john_dryden,0.375,0.0
77575,marie_jeanne_becu,0.0,0.0
77576,william_edward_burghardt_du_bois,0.0,0.0
77577,marcel_duchamp,0.0,0.0
77578,raoul_dufy,0.0,0.0
77579,paul_dukas,0.0,0.0
77580,john_foster_dulles,0.0,0.0
77581,dumas,0.0,0.0
77582,george_louis_palmella_busson_du_maurier,0.0,0.0
77583,du_maurier,0.0,0.0
77584,isadora_duncan,0.0,0.0
77585,john_duns_scotus,0.125,0.125
77586,william_james_durant,0.0,0.0
77587,jimmy_durante,0.0,0.0
77588,durer,0.0,0.0
77589,emile_durkheim,0.0,0.0
77590,lawrence_george_durrell,0.0,0.0
77591,eleonora_duse,0.0,0.0
77592,papa_doc,0.0,0.0
77593,jean-claude_duvalier,0.0,0.0
77594,dvorak,0.0,0.0
77595,dylan,0.0,0.0
77596,eames,0.0,0.0
77597,earhart,0.0,0.0
77598,george_eastman,0.0,0.0
77599,sir_john_carew_eccles,0.0,0.0
77600,johann_maier_eck,0.0,0.0
77601,meister_eckhart,0.0,0.0
77602,sir_arthur_stanley_eddington,0.0,0.0
77603,mary_morse_baker_eddy,0.0,0.0
77604,gertrude_ederle,0.0,0.0
77605,edgar,0.0,0.0
77606,thomas_edison,0.0,0.0
77607,edmund_i,0.0,0.0
77608,edmund_ironside,0.0,0.0
77609,edward,0.0,0.0
77610,prince_edward,0.0,0.0
77611,edward_i,0.0,0.0
77612,edward_ii,0.0,0.0
77613,edward_iii,0.25,0.0
77614,edward_iv,0.0,0.0
77615,edward_v,0.0,0.0
77616,edward_vi,0.0,0.0
77617,edward_vii,0.0,0.0
77618,edward_viii,0.0,0.0
77619,jonathan_edwards,0.0,0.0
77620,st._edward_the_confessor,0.0,0.0
77621,edward_the_elder,0.0,0.0
77622,st._edward_the_martyr,0.0,0.0
77623,edwin,0.0,0.0
77624,edwy,0.0,0.0
77625,egbert,0.0,0.0
77626,eglevsky,0.0,0.0
77627,ilya_grigorievich_ehrenberg,0.0,0.0
77628,paul_ehrlich,0.0,0.0
77629,karl_adolf_eichmann,0.0,0.0
77630,eiffel,0.0,0.0
77631,manfred_eigen,0.0,0.0
77632,eijkman,0.0,0.25
77633,einstein,0.0,0.0
77634,willem_einthoven,0.0,0.0
77635,president_eisenhower,0.0,0.0
77636,eisenstaedt,0.0,0.0
77637,sergei_mikhailovich_eisenstein,0.0,0.0
77638,vagn_walfrid_ekman,0.0,0.0
77639,eleanor_of_aquitaine,0.0,0.0
77640,sir_edward_william_elgar,0.0,0.0
77641,greco,0.0,0.0
77642,elijah,0.0,0.0
77643,mary_ann_evans,0.25,0.125
77644,thomas_stearns_eliot,0.0,0.0
77645,elizabeth_i,0.0,0.25
77646,elizabeth_ii,0.0,0.0
77647,ellington,0.0,0.0
77648,ralph_waldo_ellison,0.0,0.0
77649,oliver_ellsworth,0.0,0.0
77650,ralph_waldo_emerson,0.0,0.0
77651,empedocles,0.0,0.0
77652,john_endicott,0.0,0.0
77653,georges_enesco,0.0,0.0
77654,friedrich_engels,0.0,0.0
77655,epictetus,0.0,0.0
77656,epicurus,0.5,0.0
77657,sir_jacob_epstein,0.0,0.0
77658,gerhard_gerhards,0.0,0.0
77659,eratosthenes,0.0,0.0
77660,richard_august_carl_emil_erlenmeyer,0.0,0.0
77661,max_ernst,0.0,0.0
77662,julius_winfield_erving,0.0,0.0
77663,leo_esaki,0.0,0.0
77664,esau,0.0,0.0
77665,esther,0.0,0.0
77666,ethelbert,0.0,0.0
77667,ethelred_i,0.0,0.125
77668,ethelred_the_unready,0.0,0.0
77669,euclid,0.0,0.0
77670,prince_eugene_of_savoy,0.0,0.0
77671,leonhard_euler,0.0,0.0
77672,euripides,0.0,0.25
77673,eusebius_of_caesarea,0.0,0.0
77674,eustachio,0.0,0.0
77675,sir_arthur_john_evans,0.0,0.0
77676,herbert_mclean_evans,0.0,0.0
77677,medgar_wiley_evers,0.0,0.0
77678,evert,0.0,0.0
77679,van_eyck,0.0,0.0
77680,hans_jurgen_eysenck,0.0,0.0
77681,ezekiel,0.0,0.0
77682,ezra,0.0,0.0
77683,peter_carl_faberge,0.0,0.0
77684,fahd_ibn_abdel_aziz_al-saud,0.0,0.0
77685,gabriel_daniel_fahrenheit,0.0,0.0
77686,julius_ullman,0.0,0.0
77687,fairbanks,0.0,0.0
77688,faisal_ibn_abdel_aziz_al-saud,0.0,0.0
77689,manuel_de_falla,0.0,0.0
77690,gabriello_fallopio,0.0,0.0
77691,fallot,0.0,0.0
77692,michael_faraday,0.0,0.0
77693,farmer,0.0,0.0
77694,james_leonard_farmer,0.0,0.0
77695,faruk_i,0.0,0.0
77696,farragut,0.0,0.0
77697,farrell,0.0,0.0
77698,james_thomas_farrell,0.0,0.0
77699,fatimah,0.0,0.0
77700,william_faulkner,0.0,0.0
77701,guy_fawkes,0.0,0.0
77702,gustav_theodor_fechner,0.0,0.0
77703,jules_feifer,0.0,0.0
77704,fellini,0.0,0.0
77705,ferber,0.0,0.0
77706,ferdinand_the_great,0.0,0.0
77707,ferdinand_i,0.0,0.0
77708,ferdinand_ii,0.0,0.0
77709,ferdinand_iii,0.0,0.0
77710,king_ferdinand,0.125,0.0
77711,pierre_de_fermat,0.0,0.0
77712,fermi,0.0,0.0
77713,richard_phillips_feynman,0.0,0.0
77714,fiedler,0.0,0.0
77715,henry_fielding,0.0,0.0
77716,william_claude_dukenfield,0.0,0.0
77717,president_fillmore,0.0,0.0
77718,vigdis_finnbogadottir,0.0,0.0
77719,john_rupert_firth,0.0,0.0
77720,robert_james_fischer,0.0,0.0
77721,fischer,0.0,0.0
77722,hans_fischer,0.0,0.0
77723,fitzgerald,0.0,0.0
77724,francis_scott_key_fitzgerald,0.0,0.0
77725,fitzgerald,0.25,0.0
77726,gaius_flaminius,0.0,0.0
77727,gustave_flaubert,0.0,0.0
77728,sir_alexander_fleming,0.0,0.0
77729,ian_lancaster_fleming,0.0,0.0
77730,john_fletcher,0.0,0.0
77731,sir_matthew_flinders,0.0,0.0
77732,sir_howard_walter_florey,0.0,0.0
77733,john_florio,0.0,0.0
77734,paul_john_flory,0.0,0.0
77735,henry_fonda,0.0,0.0
77736,jane_fonda,0.0,0.0
77737,lynn_fontanne,0.0,0.0
77738,fonteyn,0.0,0.0
77739,henry_ford,0.0,0.0
77740,president_ford,0.0,0.0
77741,ford_madox_ford,0.0,0.0
77742,ford,0.0,0.375
77743,henry_ford_ii,0.25,0.25
77744,john_ford,0.0,0.0
77745,forester,0.0,0.0
77746,richard_d._fosbury,0.0,0.0
77747,stephen_foster,0.0,0.0
77748,jean_bernard_leon_foucault,0.0,0.0
77749,francois_marie_charles_fourier,0.0,0.0
77750,jean_baptiste_joseph_fourier,0.0,0.0
77751,henry_watson_fowler,0.0,0.0
77752,george_fox,0.0,0.0
77753,fox,0.0,0.0
77754,jean_honore_fragonard,0.0,0.0
77755,jacques_anatole_francois_thibault,0.0,0.0
77756,francis_ii,0.0,0.0
77757,franz_ferdinand,0.0,0.0
77758,franz_joseph,0.0,0.0
77759,st._francis_of_assisi,0.0,0.0
77760,james_franck,0.0,0.0
77761,franck,0.0,0.0
77762,general_franco,0.0,0.0
77763,franklin,0.0,0.0
77764,john_hope_franklin,0.0,0.0
77765,sir_james_george_frazer,0.0,0.0
77766,frederick_i,0.0,0.0
77767,frederick_i,0.625,0.0
77768,holy_roman_emperor_frederick_ii,0.0,0.0
77769,frederick_the_great,0.0,0.0
77770,great_elector,0.0,0.0
77771,frederick_william_i,0.125,0.0
77772,frederick_william_ii,0.0,0.0
77773,frederick_william_iii,0.0,0.0
77774,frederick_william_iv,0.0,0.0
77775,john_charles_fremont,0.0,0.0
77776,french,0.0,0.0
77777,fresnel,0.0,0.0
77778,sigmund_freud,0.0,0.0
77779,henry_clay_frick,0.0,0.0
77780,friedan,0.0,0.0
77781,milton_friedman,0.0,0.0
77782,karl_von_frisch,0.0,0.0
77783,ragnar_frisch,0.0,0.0
77784,otto_robert_frisch,0.0,0.0
77785,sir_martin_frobisher,0.0,0.0
77786,froebel,0.0,0.0
77787,robert_lee_frost,0.0,0.0
77788,fry,0.0,0.0
77789,roger_fry,0.0,0.0
77790,northrop_frye,0.0,0.0
77791,klaus_fuchs,0.0,0.0
77792,fuentes,0.0,0.0
77793,fugard,0.0,0.0
77794,william_fulbright,0.0,0.0
77795,richard_buckminster_fuller,0.0,0.0
77796,melville_weston_fuller,0.0,0.0
77797,robert_fulton,0.0,0.0
77798,funk,0.0,0.0
77799,furnivall,0.0,0.0
77800,william_clark_gable,0.0,0.0
77801,gabor,0.0,0.0
77802,gaboriau,0.0,0.0
77803,yuri_gagarin,0.0,0.0
77804,thomas_gainsborough,0.0,0.0
77805,sir_galahad,0.375,0.0
77806,john_kenneth_galbraith,0.0,0.0
77807,galen,0.0,0.0
77808,galileo_galilei,0.0,0.0
77809,thomas_hopkins_gallaudet,0.0,0.0
77810,galois,0.0,0.0
77811,john_galsworthy,0.0,0.0
77812,sir_francis_galton,0.0,0.0
77813,luigi_galvani,0.0,0.0
77814,george_gamow,0.0,0.0
77815,mohandas_karamchand_gandhi,0.0,0.0
77816,mrs._gandhi,0.0,0.0
77817,greta_louisa_gustafsson,0.0,0.0
77818,lorca,0.0,0.0
77819,samuel_rawson_gardiner,0.0,0.0
77820,gardner,0.0,0.0
77821,isabella_stewart_gardner,0.0,0.0
77822,president_garfield,0.0,0.0
77823,giuseppe_garibaldi,0.0,0.0
77824,judy_garland,0.0,0.0
77825,jean_louis_charles_garnier,0.0,0.0
77826,garrick,0.0,0.0
77827,william_lloyd_garrison,0.0,0.0
77828,gaskell,0.0,0.0
77829,william_henry_gates,0.0,0.0
77830,richard_jordan_gatling,0.0,0.0
77831,gaudi_i_cornet,0.0,0.0
77832,paul_gauguin,0.0,0.0
77833,karl_gauss,0.0,0.0
77834,sir_gawain,0.0,0.0
77835,joseph_louis_gay-lussac,0.0,0.0
77836,lou_gehrig,0.0,0.0
77837,hans_geiger,0.0,0.0
77838,theodor_seuss_geisel,0.0,0.0
77839,murray_gell-mann,0.0,0.0
77840,jean_genet,0.0,0.0
77841,genet,0.0,0.0
77842,temujin,0.0,0.0
77843,genseric,0.0,0.0
77844,geoffrey_of_monmouth,0.0,0.0
77845,george_i,0.125,0.0
77846,george_ii,0.125,0.0
77847,george_iii,0.0,0.125
77848,george_iv,0.0,0.0
77849,george_v,0.0,0.0
77850,george_vi,0.0,0.0
77851,st._george,0.0,0.0
77852,sir_geraint,0.0,0.0
77853,geronimo,0.0,0.0
77854,gershwin,0.0,0.0
77855,ira_gershwin,0.0,0.0
77856,gesell,0.0,0.0
77857,konrad_von_gesner,0.0,0.0
77858,giacometti,0.0,0.0
77859,gibbon,0.0,0.0
77860,josiah_willard_gibbs,0.0,0.0
77861,kahlil_gibran,0.0,0.0
77862,gibson,0.0,0.0
77863,mel_gibson,0.0,0.0
77864,gibson,0.0,0.0
77865,gide,0.0,0.0
77866,sir_john_gielgud,0.0,0.0
77867,gilbert,0.0,0.0
77868,sir_humphrey_gilbert,0.0,0.0
77869,william_gilbert,0.0,0.0
77870,william_schwenk_gilbert,0.0,0.0
77871,gilgamesh,0.0,0.0
77872,john_birks_gillespie,0.0,0.0
77873,king_camp_gilette,0.0,0.0
77874,gilman,0.0,0.0
77875,gilmer,0.0,0.0
77876,ginsberg,0.0,0.0
77877,giotto_di_bondone,0.0,0.0
77878,stephen_girard,0.0,0.0
77879,jean_giraudoux,0.0,0.0
77880,lillian_gish,0.0,0.0
77881,karl_gjellerup,0.0,0.0
77882,william_gladstone,0.125,0.0
77883,glaser,0.0,0.0
77884,owen_glendower,0.0,0.0
77885,john_herschel_glenn_jr.,0.0,0.0
77886,mikhail_ivanovich_glinka,0.0,0.0
77887,gluck,0.0,0.0
77888,jean_luc_godard,0.0,0.0
77889,robert_hutchings_goddard,0.0,0.0
77890,kurt_godel,0.0,0.0
77891,lady_godiva,0.0,0.0
77892,godunov,0.0,0.0
77893,paul_joseph_goebbels,0.0,0.0
77894,goethals,0.0,0.0
77895,johann_wolfgang_von_goethe,0.0,0.0
77896,nikolai_vasilievich_gogol,0.0,0.0
77897,rube_goldberg,0.0,0.0
77898,william_golding,0.0,0.0
77899,goldman,0.0,0.0
77900,peter_goldmark,0.0,0.0
77901,goldoni,0.125,0.0
77902,oliver_goldsmith,0.0,0.0
77903,samuel_goldwyn,0.0,0.0
77904,golgi,0.0,0.0
77905,goliath,0.0,0.0
77906,witold_gombrowicz,0.0,0.0
77907,samuel_gompers,0.0,0.0
77908,goncourt,0.0,0.0
77909,jules_de_goncourt,0.0,0.0
77910,luis_de_gongora_y_argote,0.0,0.0
77911,maud_gonne,0.0,0.0
77912,jane_goodall,0.0,0.0
77913,king_of_swing,0.0,0.0
77914,goodyear,0.0,0.0
77915,mikhail_sergeyevich_gorbachev,0.0,0.0
77916,nadine_gordimer,0.0,0.0
77917,gordius,0.0,0.0
77918,gore,0.0,0.0
77919,william_crawford_gorgas,0.0,0.0
77920,hermann_wilhelm_goring,0.0,0.0
77921,maxim_gorki,0.0,0.0
77922,goudy,0.0,0.0
77923,jay_gould,0.0,0.0
77924,stephen_jay_gould,0.0,0.0
77925,gounod,0.0,0.0
77926,goya_y_lucientes,0.0,0.0
77927,stephanie_graf,0.0,0.0
77928,martha_graham,0.0,0.0
77929,william_franklin_graham,0.0,0.0
77930,kenneth_grahame,0.0,0.0
77931,percy_grainger,0.0,0.0
77932,hans_c._j._gram,0.125,0.0
77933,ulysses_simpson_grant,0.0,0.0
77934,grant,0.0,0.0
77935,grant,0.0,0.0
77936,harley_granville-barker,0.0,0.0
77937,stephane_grappelli,0.0,0.0
77938,gunter_wilhelm_grass,0.0,0.0
77939,robert_ranke_graves,0.0,0.0
77940,gray,0.0,0.0
77941,robert_gray,0.0,0.0
77942,thomas_gray,0.0,0.0
77943,louis_harold_gray,0.0,0.25
77944,horace_greeley,0.0,0.0
77945,william_green,0.0,0.0
77946,joseph_greenberg,0.0,0.0
77947,henry_graham_greene,0.0,0.0
77948,st._gregory_i,0.0,0.0
77949,hildebrand,0.0,0.0
77950,gregory_xii,0.0,0.0
77951,ugo_buoncompagni,0.0,0.0
77952,gregory_xvi,0.0,0.0
77953,st._gregory_of_nazianzen,0.0,0.0
77954,sir_thomas_gresham,0.0,0.0
77955,wayne_gretzky,0.0,0.0
77956,second_earl_grey,0.0,0.0
77957,lady_jane_grey,0.0,0.0
77958,zane_grey,0.0,0.0
77959,grieg,0.0,0.0
77960,griffith,0.0,0.0
77961,jakob_ludwig_karl_grimm,0.0,0.0
77962,wilhelm_karl_grimm,0.0,0.25
77963,jaun_gris,0.0,0.0
77964,gromyko,0.0,0.0
77965,walter_gropius,0.0,0.0
77966,huig_de_groot,0.0,0.0
77967,leslie_richard_groves,0.0,0.0
77968,guarnieri,0.0,0.0
77969,guiseppe_guarneri,0.0,0.0
77970,guevara,0.0,0.0
77971,guinevere,0.0,0.0
77972,guest,0.0,0.0
77973,meyer_guggenheim,0.0,0.0
77974,solomon_guggenheim,0.0,0.0
77975,sir_alec_guinness,0.0,0.0
77976,gustavus_i,0.0,0.0
77977,gustavus_ii,0.0,0.0
77978,gustavus_iii,0.0,0.0
77979,gustavus_iv,0.0,0.0
77980,gustavus_v,0.0,0.0
77981,gustavus_vi,0.0,0.0
77982,johannes_gutenberg,0.0,0.0
77983,woody_guthrie,0.0,0.0
77984,nell_gywn,0.0,0.0
77985,habakkuk,0.0,0.25
77986,haber,0.0,0.0
77987,publius_aelius_hadrianus,0.0,0.0
77988,haeckel,0.0,0.0
77989,haggai,0.0,0.25
77990,sir_henry_rider_haggard,0.0,0.0
77991,otto_hahn,0.0,0.0
77992,ras_tafari_makonnen,0.0,0.0
77993,richard_haldane,0.0,0.125
77994,haldane,0.0,0.0
77995,john_scott_haldane,0.0,0.0
77996,john_burdon_sanderson_haldane,0.0,0.0
77997,hale,0.25,0.0
77998,hale,0.0,0.0
77999,nathan_hale,0.0,0.0
78000,jacques_francois_fromental_elie_halevy,0.0,0.0
78001,haley,0.0,0.0
78002,william_john_clifton_haley_jr.,0.0,0.0
78003,hall,0.0,0.0
78004,hall,0.0,0.0
78005,hall,0.0,0.0
78006,hall,0.0,0.0
78007,radclyffe_hall,0.0,0.0
78008,halley,0.0,0.0
78009,hals,0.0,0.0
78010,hamilton,0.0,0.0
78011,hamilton,0.0,0.0
78012,lady_emma_hamilton,0.125,0.0
78013,william_rowan_hamilton,0.0,0.0
78014,hammarskjold,0.0,0.0
78015,oscar_hammerstein_ii,0.0,0.0
78016,samuel_dashiell_hammett,0.0,0.0
78017,hammurapi,0.0,0.0
78018,lionel_hampton,0.0,0.0
78019,knut_pedersen,0.0,0.0
78020,john_hancock,0.0,0.0
78021,handel,0.125,0.0
78022,william_christopher_handy,0.0,0.0
78023,tom_hanks,0.0,0.0
78024,hannibal,0.0,0.0
78025,warren_harding,0.0,0.0
78026,thomas_hardy,0.0,0.0
78027,oliver_hardy,0.0,0.0
78028,james_hargreaves,0.0,0.0
78029,jean_harlow,0.0,0.0
78030,viscount_northcliffe,0.0,0.0
78031,king_harold_i,0.0,0.0
78032,king_harold_ii,0.0,0.0
78033,harriman,0.0,0.0
78034,william_averell_harriman,0.0,0.0
78035,harris,0.0,0.0
78036,sir_arthur_travers_harris,0.0,0.0
78037,james_thomas_harris,0.0,0.0
78038,townsend_harris,0.0,0.0
78039,zellig_sabbatai_harris,0.0,0.0
78040,joel_harris,0.0,0.0
78041,william_henry_harrison,0.0,0.0
78042,president_harrison,0.0,0.0
78043,harrison,0.0,0.0
78044,sir_rex_harrison,0.0,0.0
78045,harrod,0.0,0.0
78046,harrod,0.0,0.0
78047,lorenz_milton_hart,0.0,0.0
78048,moss_hart,0.0,0.0
78049,harte,0.0,0.0
78050,hartley,0.0,0.0
78051,john_harvard,0.0,0.0
78052,william_harvey,0.0,0.0
78053,hasdrubal,0.0,0.0
78054,jaroslav_hasek,0.0,0.0
78055,hassam,0.0,0.0
78056,odd_hassel,0.0,0.0
78057,thomas_hastings,0.0,0.0
78058,hathaway,0.0,0.125
78059,vaclav_havel,0.0,0.0
78060,stephen_william_hawking,0.0,0.0
78061,hawkins,0.0,0.0
78062,sir_john_hawkyns,0.0,0.0
78063,sir_walter_norman_haworth,0.0,0.0
78064,nathaniel_hawthorne,0.0,0.0
