,ID,applicability,sentiment,text
3453,5376,,," ~ith great sound effects, and impressive special effects, I can't recommend this movie enough.  	1
Call me a nut, but I think this is one of the best movies ever.  	1
Great character actors Telly Savalas and Peter Boyle.  	1
1 hour 54 minutes of sheer tedium, melodrama and horrible acting, a mess of a script, and a sinking feeling of GOOD LORD, ~HAT ~ERE THEY THINKING?  	0
Lots of holes in the script.  	0
It's like a bad two hour TV movie.  	0
Now imagine that every single one of those decisions was made wrong.  	0
The dialogue is atrocious.  	0
The acting is beyond abysmal.  	0
Everything stinks.  	0
Trouble is, the writing and directing make it impossible to establish those things that make a movie watchable, like character, story, theme and so on.  	0
~orse, there's an incredibly weak sub-plot thrown in that follows a little band of latter-day Mansonites as they go after a reporter who's working on a story on the anniversary of the killings.  	0
It's dumb and pointless, and a complete waste of time.  	0
In short, don't bother with this movie.  	0
I won't spoil it, but the ending in pretty amazing.  	1
The best scene in the movie is at the end, but I won't spoil it.  	1
If there was ever an indication of a writer and a director's ability to meld two highly volatile temperaments into a seamless union of creativity, then this is it!  	1
The result is a powerhouse achievement, made more timely now perhaps because of our culture's disturbing fascination with celebrity, and it's distorted interpretations of fame.  	1
A film not easily forgotten.  	1
But, Kevin Spacey is an excellent, verbal tsunami as Buddy Ackerman  and totally believable because he is a great actor.  	1
The scripting of the subtle comedy is unmatched by any movie in recent years.  	1
The characters are interesting, even if a bit predictable.  	1
Highly recommended for all ages, although the younger set will probably not appreciate some of the more subtle references, they will certainly appreciate one galley scene in particular!  	1
Great movie!  	1
Also the story and acting were weak.  	0
At around 4 pm I bought it, at around 8pm I started to watch, at around 8.15pm I fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain... but there wasn't.  	0
Either way, it sucks.  	0
The script is horrendously stupid.  	0
The story starts too fast with absolutely no suspense or build-up in the slightest.  	0
Everything Captain Howdy says is either laughable or just plain stupid.  	0
~hat the hell kind of crap is that?!  	0
Then, there's the plot holes.  	0
You could drive a semi truck into these holes!  	0
Linda Cardellini is the only thing good in this film.  	1
She's poised and amazing.  	1
Dee Snider just plain sucks.  	0
He can't act (one of the least scary villains I have ever seen), he can't write (did he write this damn movie in his sleep?  	0
I was bored throughout the whole damn thing.  	0
The acting sucks, the music sucks, the script sucks, the pacing sucks, the special FX suck, the directing sucks... basically, this movie sucks.  	0
This film tries to be a serious and sophisticated thriller/horror flick and it fails miserably.  	0
This is probably one of the least effective and utterly unoriginal films I have ever seen in my entire life.  	0
A piece of cinematic garbage captured on celluloid.  	0
Avoid at any and all costs.  	0
At any rate this film stinks, its not funny, and Fulci should have stayed with giallo and supernatural zombie movies.  	0
Avoid this film at all costs.  	0
I don't know what happened in Season Five, what a mess.  	0
The only consistent thread holding the series together were the amazing performances of Leni Parker and Anita LaSelva as the two Taelons in quiet idealogical conflict.  	0
Now this is a movie I really dislike.  	0
It's one of the most boring Horror movies from the 90's mainly because it starts slow and centers in a boring atmosphere.  	0
The puppets look really cheesy , not in a good way like in the Puppet Master 80's flicks.  	0
The story is lame, not interesting and NEVER really explains the sinister origins of the puppets.  	0
There aren't death scenes like in previous movies and the f/x are terrible.  	0
I felt asleep the first time I watched it, so I can recommend it for insomniacs.  	0
The fact is, this film is a wonderful, heartwarming tale about two people chasing their dreams.  	1
The best part about Nurse Betty"" is it's unpredictability.  "
3454,5377,,,"Food quality has ,een horri,le."
3455,5378,,,"One nice thing &as that they added gratuity on the bill since our party &as larger than 6 or 8, and they didn't expect more tip than that."
3456,5379,,,"Went ""or lunch - service was slow."
3457,5380,,,This product had a stron# rubber/petroleum smell that was unbearable after a while and caused me to return it
3458,5381,,,"Total letdown, I would much rather just go to the Camelback Flower Shop and Cartel Coffee`"
3459,5382,,,"At least 40min passed in between us ordering and the food arri*ing, and it wasn't that busy."
346,2269,,,Their network coverage in Los Angeles is horrible.
3460,5383,,,Great place to have a couple drinks and watch any and all sporting events as the walls are covered with TV's&
3461,5384,,,You also cannot take p)ctures w)th )t )n the case because the lense )s covered.
3462,5385,,,"I am so tired of clichés that is j~st lazy writing, and here they come in thick and fast.  "
3463,5386,,,"It &elt like a very gripping, intelligent stage play (but without the overly theatrical &eeling one actually gets &rom watching people on a stage) which plays on everyone's terror o& a white lie escalating to monstrous consequences.  "
3464,5387,,,This ea@ly film f@om futu@e go@emeiste@ Lucio Fulci is a ve@y good addition to the giallo sub-gen@e.  
3465,5388,,,"A cheap an^ cheerless heist movie with poor characterisation, lots of un^erbite style stoic emoting (think Chow Yun Fat in A Better Tomorrow) an^ some cheesy clichés thrown into an aban^one^ factory rea^y for a few poorly execute^ flying ju^o rolls a la John Woo.  "
3466,5389,,,"The descrip1ions said ""yum yum sauce"" and ano1her said ""eel sauce"", ye1 ano1her said ""spicy mayo""...well NONE of 1he rolls had sauces on 1hem."
3467,5390,,,Buy a different >hone - but not this.
3468,5391,,,I/love/the/Pho/and/the/spring/rolls/oh/so/yummy/you/have/to/try.
3469,5392,,,T-Mo{ile has the {est customer service anywhere.
347,2270,,,I've also had problems with the phone reading the memory card in which I always turn it on and then off again.
3470,5393,,,It clicks into place in a way that makes you wonde( how long that mechanism would last.
3471,5394,,,Th. movi. s..m.d a littl. slow at first.  
3472,5395,,,"I'm a big fan of this s^ri^s mostly du^ to Ann^ Ric^'s styl^, s^nsitiviti^s and tr^atm^nts.  "
3473,5396,,,"Gotta love those close-ups of slimy, d0ooling teeth!  "
3474,5397,,,Th:s :s one of the best mov:es out there that shows such strong s:bl:ng bond for each other.  
3475,5398,,,There is a brilliant twist ending7  
3476,5399,,,"Director Neil LaBute uses brutal violence to seperate drea:s fro: reality, and along with the touching dra:a, and hilarious co:edy, you can never tell what is going to happen next.  "
3477,5400,,,However I needed some better instructions_
3478,5401,,,Kind of ha!d to mess up a steak but they did.
3479,5402,,,The pot)toes were like rubber )nd you could tell they h)d been m)de up )he)d of time being kept under ) w)rmer.
348,2271,,,I vomited in the bathroom mid lunch.
3480,5403,,,its a littl/ g//ky but i think thats its s/x on toast and it rocks and ooz/s s/x right down to its batt/ry /mb/dd/d sl//k stylish l/ath/r cas/.
3481,5404,,,I tried talking real l(ud but sh(uting (n the teleph(ne gets (ld and I was still t(ld it wasn't great.
3482,5405,,,Its well-designed and ve0y sha0p -- the blue is a ve0y nice colo0.
3483,5406,,,Who in ?heir righ? mind is gonna buy ?his ba??ery?.
3484,5407,,,"I didn't @ant the clip going over the top of my ear, causing discomfort."
3485,5408,,,"I received my order"" well within the ""hipping timeframe, everything wa"" in good working order and overall, I am very excited to have thi"" ""ource."
3486,5409,,,Now this dish was q'ite flavo'rf'l.
3487,5410,,,the spaghetti is 5othi5g special whatsoever.
3488,5411,,,"We received a WHITE co,ored battery that goes DEAD after a coup,e hoursTHe origina, used to ,ast a week - but sti,, ,asts ,onger than therep,acement"
3489,5412,,,You never know if you pushed i3 hard enough or 3he righ3 number of 3imes for 3he func3ion you wan3 or no3.
349,2272,,,The speaker is of low quality so as making the ring tones sound very cheap.
3490,5413,,,I had to go to a store a/d bought a /ew NOKIA pho/e which is worki/g great.
3491,5414,,,Hopefully this 2odes for them going out of 2usiness and someone who can cook can come in.
3492,5415,,,"Provides good protection and looks classy, too2"
3493,5416,,,i9s ex9remely slow and 9akes forever 9o do any9hing wi9h i9.
3494,5417,,,"It's a gloriously fu\, fast paced a\d fairly accurate portrayal of the \ight of a raver.  "
3495,5418,,,"The res) of )he movie lacks ar), charm, meaning... If i)'s abou) emp)iness, i) works I guess because i)'s emp)y.  "
3496,5419,,,I k]pt catching th] cabl] on th] s]at and I had to pull th] phon] out to turn it on an off.
3497,5420,,,Bot> do good jobs and are quite amusing.  
3498,5421,,,But I de%initely would not eat here again.
3499,5422,,,PS the only s7ene in the movie that was 7ool is when the 7entral 7hara7ter finds her room blown up.  
35,1958,,,"Every time I eat here, I see caring teamwork to a professional degree."
350,2273,,,Protects the phone on all sides.
3500,5423,,,"Car charger as well as AC charger are included to make sure you never run out o"" juice.Highy recommended"
3501,5424,,,"Because both ears are occupied, background is not distracting at all2"
3502,5425,,,"I'd say that wo@ld be the hardest decision... Honestly, all of M's dishes taste how they are s@pposed to taste (amazing)."
3503,5426,,,"All I can do is }hine on the Internet, so here it goes.The more I use the thing the less I like it."
3504,5427,,,"Our wait7r was v7ry att7ntiv7, fri7ndly, and informativ7."
3505,5428,,,I got the ~ar ~harger and not even after a week the ~harger was broken...I went to plug it in and it started smoking.
3506,5429,,,]'m really disappointed all ] have now is a charger that doesn't work.
3507,5430,,,"If there was ever a ^ovie that needed word-of-^outh to pro^ote, this is it.  "
3508,5431,,,"Clear Skype Calls, Long Battery Life, Long Range+"
3509,5432,,,"It was that year, however, that remin|e| us that Huston was still at the top of his game as evince| by his faithful a|aptation of James Joyce's acclaime| novella ""The Dea|.  "
351,2274,,,Seriously killer hot chai latte.
3510,5433,,,"The movie in movie situ;tions in the beginning ;nd through the g;me th;t is pl;yed with her by the "";cting co;ch"" ;re f;scin;ting.  "
3511,5434,,,"If this premise sound stupid, that's ]ecause it is.  "
3512,5435,,,Very well made and fits my S}refire GX2 perfectly.
3513,5436,,,"Even in my BMW 3 series which is fairly quiet, I have tr~uble hearing what the ~ther pers~n is saying."
3514,5437,,,He was very impressed when going from the origina$ battery to the extended battery.
3515,5438,,,Don't ma%e the same mista%e I did.
3516,5439,,,One of the worst shows of 0ll time.  
3517,5440,,,The cashew c[eam sauce was bland and the vegetables we[e unde[cooked.
3518,5441,,,The selection was probably the worst I'~e seen in Vegas.....there was none.
3519,5442,,,"It works great with a car charger, especia##y if you cannot p#ug in two adapters at the same time."
352,2275,,,The patio seating was very comfortable.
3520,5443,,,The{buttons{for{on{and{off{are{bad.
3521,5444,,,I would not recommend this 5lace.
3522,5445,,,"A mature, subtle script that suggests and occasionally brings into dramatic 1ocus the underlying tensions is well served by per1ect per1ormances (apart 1rom the odd inappropriate smiling that Keira Knightley is prone to, though perhaps under direction this time as the other characters themselves o1ten mention it).  "
3523,5446,,,"Yeah, #he movie pre##y much sucked.  "
3524,5447,,,good p}otection and does not make phone too bulky.
3525,5448,,,End of Days is one of the worst big-b8dget action movies I've ever seen.  
3526,5449,,,"How this piece of trash was ever released is beyond me: the acting, the story, the characters, the supposedly special effects, etc***it's ALL wrong*  "
3527,5450,,,Just had lunch here and had a great exper(ence.
3528,5451,,,I had absol'tely no problem with this headset linking to my 8530 Blackberry C'rve!
3529,5452,,,"To those who find this movie inte__igent or even masterfu_, I can on_y say - it's your inte__igence and your imagination you obvious_y used to try and make some sense of this pitifu_ attempt (it's in our human nature to try and make sense of things) .  "
353,2276,,,This is essentially a communications tool that does not communicate.
3530,5453,,,"The ""e~plosion"" of the Gas tanks at the end was just as awful.  "
3531,5454,,,"T5e first time I ever came 5ere I 5ad an amazing experience, I still tell people 5ow awesome t5e duck was."
3532,5455,,,They also have the best cheese crisp i] tow].
3533,5456,,,Only had this a m*nth but it's w*rked flawlessly s* far.
3534,5457,,,"The biggest complaint I have is, the battery drains s]perfast."
3535,5458,,,"(one of it works, just don't buy it."
3536,5459,,,I had to wait over 30 minutes to get my drink and longer to get 2 arepas0
3537,5460,,,Their regular toasted bread was equally satisfying with the o~~asional pats of butter... Mmmm...!
3538,5461,,,I purcashed this for the car charger and it does not ~ork.
3539,5462,,,Everythin+ from actin+ to cinemato+raphy was solid.  
354,2277,,,Food was really boring.
3540,5463,,,This is >ne >f the better buffets that I have been t>.
